Category:,Congress,Bill Type,Bill Number,Vote Position
passage,102,sres,76,Yea
passage,102,sconres,4,Yea
passage,102,sjres,1,Yea
passage,102,sjres,137,Nay
passage,102,sconres,6,Yea
passage,102,s,578,Yea
passage,102,sconres,5,Yea
passage,102,hr,556,Yea
passage,102,sres,117,Yea
passage,102,hr,2427,Yea
passage,102,s,1241,Yea
passage,102,hr,1282,Yea
passage,102,hr,3575,Yea
passage,102,hr,2100,Yea
passage,102,sres,209,Yea
passage,102,s,1745,Yea
passage,102,hr,2686,Yea
passage,102,sres,201,Yea
passage,102,hr,2194,Yea
passage,102,hr,2942,Yea
passage,102,hr,2698,Yea
passage,102,hr,2950,Yea
passage,102,hjres,157,Yea
passage,102,s,543,Yea
passage,102,hr,2707,Yea
passage,102,hr,2426,Yea
passage,102,s,1722,Nay
passage,102,hr,2686,Yea
passage,102,s,838,Yea
passage,102,s,419,Yea
passage,102,hr,2622,Yea
passage,102,hr,1281,Yea
passage,102,sjres,186,Nay
passage,102,hr,2508,Yea
passage,102,hr,2608,Yea
passage,102,s,3,Nay
passage,102,s,1204,Yea
passage,103,hr,2519,Yea
passage,103,s,349,Yea
passage,103,hr,2,Nay
passage,103,hr,2518,Yea
passage,103,hconres,64,Nay
passage,103,hr,3355,Yea
passage,103,s,24,Yea
passage,103,sres,153,Yea
passage,103,s,714,Yea
passage,103,hr,2518,Yea
passage,103,hr,2295,Yea
passage,103,hr,2493,Yea
passage,103,hr,2491,Yea
passage,103,hr,2492,Nay
passage,103,hr,1876,Yea
passage,103,hr,1308,Yea
passage,103,s,3,Nay
passage,103,hr,1,Nay
passage,103,sres,71,Yea
passage,103,hr,2750,Yea
passage,103,hr,2445,Yea
passage,103,hr,3167,Yea
passage,103,hr,2401,Yea
passage,103,s,636,Nay
passage,103,hr,2446,Yea
passage,103,hr,2,Nay
passage,103,s,171,Yea
passage,103,s,1298,Yea
passage,103,hr,2403,Nay
passage,103,hr,2010,Nay
passage,103,hr,2295,Yea
passage,103,hr,20,Nay
passage,103,hr,2348,Yea
passage,103,hr,2519,Yea
passage,103,hr,2264,Nay
passage,103,sjres,114,Nay
passage,103,hr,2010,Nay
passage,103,sjres,19,Nay
passage,103,hr,2520,Yea
passage,103,hr,3167,Yea
passage,103,hr,3450,Yea
passage,103,hr,3116,Yea
passage,103,hr,2445,Yea
passage,103,s,1,Yea
passage,103,hr,920,Nay
passage,103,hconres,64,Nay
passage,103,hr,2264,Nay
passage,103,hr,1025,Nay
passage,103,s,714,Yea
passage,103,sjres,229,Yea
passage,103,hr,1804,Nay
passage,103,hr,4556,Yea
passage,103,hr,820,Nay
passage,103,hr,2884,Nay
passage,103,hr,1933,Yea
passage,103,s,1458,Yea
passage,103,hr,4426,Yea
passage,103,hr,3355,Nay
passage,103,hr,4603,Yea
passage,103,hr,4453,Yea
passage,103,hr,4554,Nay
passage,103,hr,4453,Yea
passage,103,hr,4556,Yea
passage,103,hr,4649,Nay
passage,103,hr,4539,Nay
passage,103,hr,1804,Nay
passage,103,s,21,Yea
passage,103,hr,3759,Yea
passage,103,hr,4624,Yea
passage,103,s,729,Yea
passage,103,sres,259,Yea
passage,103,hr,2333,Yea
passage,103,s,208,Yea
passage,103,hr,4454,Yea
passage,103,s,455,Nay
passage,103,s,636,Nay
passage,103,hr,5110,Yea
passage,103,hr,4602,Yea
passage,103,hr,4506,Nay
passage,103,s,1970,Yea
passage,103,s,540,Yea
passage,103,s,2019,Yea
passage,103,hr,4606,Yea
passage,103,hr,6,Nay
passage,103,hconres,218,Nay
passage,103,hr,3841,Yea
passage,103,hr,4624,Yea
passage,103,s,2182,Yea
passage,103,hr,6,Yea
passage,103,hr,4606,Yea
passage,103,hr,4299,Yea
passage,103,hr,4426,Yea
passage,103,hr,4650,Yea
passage,103,s,2000,Yea
passage,103,s,1935,Yea
passage,103,s,783,Yea
passage,103,sres,229,Nay
passage,103,hconres,218,Nay
passage,103,hr,4649,Nay
passage,103,s,978,Yea
passage,103,sjres,41,Yea
passage,103,hr,3345,Yea
passage,104,hjres,122,Yea
passage,104,hr,1817,Yea
passage,104,s,1316,Yea
passage,104,hr,2002,Yea
passage,104,hr,1058,Yea
passage,104,s,219,Yea
passage,104,s,395,Yea
passage,104,s,1,Yea
passage,104,hr,1977,Yea
passage,104,hconres,67,Yea
passage,104,hr,1158,Yea
passage,104,s,652,Yea
passage,104,hr,1561,Yea
passage,104,hr,1058,Yea
passage,104,sconres,35,Yea
passage,104,s,1322,Yea
passage,104,sjres,44,Nay
passage,104,hr,1977,Yea
passage,104,sres,199,Yea
passage,104,s,735,Yea
passage,104,hjres,132,Yea
passage,104,hr,2099,Yea
passage,104,hconres,53,Yea
passage,104,hr,956,Yea
passage,104,hr,1158,Yea
passage,104,hr,2491,Yea
passage,104,hr,2586,Yea
passage,104,s,641,Yea
passage,104,s,21,Yea
passage,104,hjres,115,Yea
passage,104,hr,1905,Yea
passage,104,s,1,Yea
passage,104,sres,118,Yea
passage,104,hr,1530,Yea
passage,104,s,534,Yea
passage,104,sres,69,Yea
passage,104,s,1087,Yea
passage,104,hr,1868,Yea
passage,104,sres,110,Yea
passage,104,hr,2002,Yea
passage,104,sres,158,Yea
passage,104,s,395,Yea
passage,104,sres,73,Yea
passage,104,s,4,Yea
passage,104,s,440,Yea
passage,104,hr,2020,Yea
passage,104,hjres,1,Yea
passage,104,sres,120,Yea
passage,104,hr,2126,Yea
passage,104,s,1060,Yea
passage,104,hr,1944,Yea
passage,104,hr,1530,Yea
passage,104,hr,2606,Yea
passage,104,hr,2099,Yea
passage,104,hconres,67,Yea
passage,104,hr,927,Yea
passage,104,hr,1868,Yea
passage,104,sjres,31,Yea
passage,104,hr,1976,Yea
passage,104,hr,1817,Yea
passage,104,hr,1854,Yea
passage,104,hr,4,Yea
passage,104,hr,4,Yea
passage,104,hr,1617,Yea
veto-override,104,hr,1058,Yea
passage,104,hr,660,Yea
passage,104,s,244,Yea
passage,104,s,2,Yea
passage,104,sres,115,Yea
passage,104,hr,2076,Nay
passage,104,hr,1833,Yea
passage,104,hr,889,Yea
passage,104,sres,72,Yea
passage,104,sres,253,Yea
passage,104,s,1745,Yea
passage,104,hjres,170,Yea
passage,104,s,4,Yea
passage,104,s,1124,Yea
passage,104,hconres,148,Yea
passage,104,s,1459,Yea
passage,104,hr,2854,Yea
passage,104,hr,2880,Yea
passage,104,hr,3448,Yea
passage,104,hr,1561,Yea
passage,104,hr,3734,Yea
passage,104,hr,3675,Yea
passage,104,s,39,Yea
passage,104,hr,3816,Yea
passage,104,s,1936,Yea
passage,104,sres,280,Yea
passage,104,hr,3539,Yea
passage,104,hr,3675,Yea
passage,104,hr,3517,Yea
passage,104,hr,3396,Yea
passage,104,s,2056,Nay
passage,104,s,942,Yea
passage,104,hconres,178,Yea
passage,104,hr,1350,Nay
passage,104,s,1541,Yea
passage,104,hjres,1,Yea
passage,104,hr,3019,Nay
passage,104,hconres,178,Yea
passage,104,hr,3019,Nay
passage,104,hr,3539,Yea
veto-override,104,hr,1833,Yea
passage,104,s,652,Yea
passage,104,hr,3525,Yea
passage,104,hr,3754,Yea
passage,104,hr,3816,Yea
passage,104,hr,3448,Yea
passage,104,hr,3734,Yea
passage,104,hr,3610,Yea
passage,104,s,1316,Yea
passage,104,hr,3103,Yea
passage,104,hr,3603,Yea
passage,104,hr,3540,Yea
passage,104,sres,288,Yea
passage,104,hr,3845,Yea
passage,104,hr,3230,Yea
passage,104,hr,3666,Yea
passage,104,hr,927,Yea
passage,104,hr,3103,Yea
passage,104,s,735,Yea
passage,104,hr,743,Yea
passage,104,hr,4278,Yea
passage,104,hr,2202,Yea
passage,104,hr,956,Yea
passage,105,s,936,Yea
passage,105,sres,47,Yea
passage,105,sjres,22,Yea
passage,105,hr,1469,Yea
passage,105,hr,5,Yea
passage,105,hconres,84,Yea
passage,105,s,1061,Yea
passage,105,hr,2209,Yea
passage,105,hjres,94,Yea
passage,105,sres,98,Yea
passage,105,hr,2266,Yea
passage,105,s,830,Yea
passage,105,hr,2107,Yea
passage,105,s,1292,Nay
passage,105,hr,2014,Yea
passage,105,hr,1003,Yea
passage,105,s,522,Yea
passage,105,sres,109,Yea
passage,105,hr,2016,Yea
passage,105,sjres,5,Yea
passage,105,hr,2014,Yea
passage,105,hr,2158,Yea
passage,105,s,104,Yea
passage,105,s,495,Yea
passage,105,sres,55,Yea
passage,105,hr,1757,Yea
passage,105,sres,39,Yea
passage,105,s,1004,Yea
passage,105,s,543,Yea
passage,105,s,955,Yea
passage,105,hconres,84,Yea
passage,105,s,1005,Yea
passage,105,sjres,18,Nay
passage,105,hr,2264,Yea
passage,105,hr,2203,Yea
passage,105,hr,1119,Yea
passage,105,hr,2015,Yea
passage,105,s,39,Yea
passage,105,hr,2378,Nay
passage,105,s,1033,Yea
passage,105,s,1022,Yea
passage,105,hr,2169,Yea
passage,105,hr,2107,Yea
passage,105,sres,120,Yea
passage,105,hr,2016,Yea
passage,105,hjres,97,Yea
passage,105,s,858,Yea
passage,105,hjres,36,Nay
passage,105,hr,1871,Yea
passage,105,hr,1122,Yea
passage,105,s,1023,Yea
passage,105,s,923,Yea
passage,105,s,947,Yea
passage,105,sjres,1,Yea
passage,105,s,1150,Yea
passage,105,hr,3579,Yea
passage,105,hr,1273,Yea
passage,105,hr,2676,Yea
passage,105,hr,1385,Yea
passage,105,hr,2676,Yea
passage,105,hr,4328,Nay
passage,105,sconres,78,Yea
passage,105,s,2057,Yea
passage,105,s,2307,Yea
passage,105,s,2334,Yea
passage,105,s,2260,Yea
passage,105,hr,3616,Yea
passage,105,s,1092,Yea
passage,105,hr,4104,Yea
passage,105,hr,4057,Yea
passage,105,hr,6,Yea
passage,105,s,1244,Yea
passage,105,s,1260,Yea
passage,105,hr,4194,Yea
passage,105,sconres,90,Yea
passage,105,hr,2646,Yea
passage,105,hr,1757,Yea
passage,105,s,442,Yea
passage,105,hr,2646,Yea
passage,105,hr,2709,Yea
passage,105,s,1723,Yea
passage,105,sconres,85,Yea
passage,105,s,1575,Yea
passage,105,hr,2400,Yea
passage,105,hr,2431,Yea
passage,105,sres,187,Yea
passage,105,hr,4059,Yea
passage,105,hr,4101,Yea
passage,105,hr,4103,Yea
passage,105,hr,4101,Yea
passage,105,hr,6,Yea
passage,105,hr,4103,Yea
passage,105,hr,629,Yea
passage,105,hr,1151,Yea
veto-override,105,hr,1122,Yea
passage,105,hr,3150,Yea
passage,105,hr,4112,Yea
veto-override,105,hr,2631,Nay
passage,105,sjres,42,Nay
passage,105,s,2138,Yea
passage,105,sconres,107,Yea
passage,105,s,1618,Yea
passage,105,s,1668,Yea
passage,105,s,2037,Yea
passage,105,sconres,86,Yea
passage,105,s,2282,Yea
passage,106,hr,4576,Yea
passage,106,s,1134,Yea
passage,106,hr,833,Yea
passage,106,hr,1000,Yea
passage,106,s,2097,Yea
passage,106,hr,4733,Yea
passage,106,hjres,126,Yea
passage,106,hjres,119,Yea
passage,106,hr,4578,Yea
passage,106,hjres,109,Yea
passage,106,hr,4475,Yea
passage,106,hjres,120,Yea
passage,106,hr,3244,Yea
passage,106,hr,4444,Yea
passage,106,hr,4516,Yea
passage,106,hjres,116,Yea
passage,106,hr,4811,Yea
passage,106,hr,4942,Nay
passage,106,hr,4578,Yea
passage,106,hr,4205,Yea
passage,106,hr,4635,Yea
passage,106,hr,4810,Yea
passage,106,hr,2559,Yea
veto-override,106,s,1287,Yea
passage,106,s,2323,Yea
passage,106,hr,4475,Yea
passage,106,hr,4762,Yea
passage,106,hr,5,Yea
passage,106,s,761,Yea
passage,106,s,1287,Yea
passage,106,hr,4205,Yea
passage,106,hr,2559,Yea
passage,106,hr,434,Yea
passage,106,hr,4577,Yea
passage,106,hr,4516,Yea
passage,106,hjres,127,Yea
passage,106,hjres,118,Yea
passage,106,s,2045,Yea
passage,106,hr,2415,Yea
passage,106,hjres,110,Yea
passage,106,hjres,117,Yea
passage,106,s,2796,Yea
passage,106,hr,4576,Yea
passage,106,hr,4733,Yea
passage,106,hr,4810,Yea
passage,106,hjres,115,Yea
passage,106,hr,4461,Yea
passage,106,hr,4461,Yea
passage,106,hr,4635,Nay
passage,106,hr,782,Yea
passage,106,hjres,111,Yea
passage,106,s,2508,Yea
passage,106,hconres,290,Yea
passage,106,hr,1883,Yea
passage,106,hr,4425,Yea
passage,106,sjres,14,Yea
passage,106,hr,8,Yea
passage,106,hconres,303,Yea
passage,106,hconres,290,Yea
passage,106,hr,1906,Yea
passage,106,hr,2606,Yea
passage,106,hr,1905,Yea
passage,106,sres,57,Yea
passage,106,s,886,Yea
passage,106,s,257,Yea
passage,106,sconres,21,Nay
passage,106,s,1692,Yea
passage,106,s,1186,Yea
passage,106,hconres,92,Yea
passage,106,hr,2488,Yea
passage,106,hr,2605,Yea
passage,106,sres,186,Yea
passage,106,sres,187,Nay
passage,106,sjres,33,Yea
passage,106,s,1344,Yea
passage,106,s,531,Yea
passage,106,s,1205,Yea
passage,106,hconres,68,Yea
passage,106,hr,434,Yea
passage,106,s,900,Yea
passage,106,hconres,68,Yea
passage,106,s,1234,Yea
passage,106,s,4,Yea
passage,106,s,314,Yea
passage,106,s,1122,Yea
passage,106,hr,1376,Yea
passage,106,s,331,Yea
passage,106,hr,800,Yea
passage,106,s,900,Yea
passage,106,sres,7,Yea
passage,106,hr,2084,Yea
passage,106,sres,45,Yea
passage,106,sres,33,Yea
passage,106,,,Yea
passage,106,s,643,Yea
passage,106,hr,3194,Yea
passage,106,sres,94,Yea
passage,106,,,Yea
passage,106,hr,1180,Yea
passage,106,s,254,Nay
passage,106,hr,3064,Yea
passage,106,hr,1664,Nay
passage,106,hr,2684,Yea
passage,106,sconres,5,Yea
passage,106,s,1650,Yea
passage,106,hr,2561,Yea
passage,106,hr,2466,Yea
passage,106,hjres,68,Yea
passage,106,s,335,Yea
passage,106,hr,2490,Yea
passage,106,s,1059,Yea
passage,106,hr,2587,Yea
passage,106,sres,160,Yea
passage,106,hr,2084,Yea
passage,106,s,1429,Yea
passage,106,hr,1141,Nay
passage,106,s,1059,Yea
passage,106,hr,775,Yea
passage,106,hr,775,Yea
passage,106,hr,800,Yea
passage,107,hr,3061,Yea
passage,107,hr,2506,Yea
passage,107,hr,2330,Yea
passage,107,hr,2299,Yea
passage,107,hconres,295,Nay
passage,107,hr,3162,Yea
passage,107,hr,1,Yea
passage,107,hr,3061,Yea
passage,107,hr,2500,Yea
passage,107,s,1447,Yea
passage,107,hr,2620,Yea
passage,107,s,1218,Yea
passage,107,s,1426,Yea
passage,107,s,1052,Nay
passage,107,hr,2904,Yea
passage,107,s,149,Yea
passage,107,sjres,23,Yea
passage,107,hr,2216,Yea
passage,107,hconres,83,Yea
passage,107,hr,1,Yea
passage,107,hr,2944,Nay
passage,107,s,248,Yea
passage,107,sjres,28,Nay
passage,107,s,350,Yea
passage,107,s,235,Yea
passage,107,hr,2330,Yea
passage,107,hr,1836,Yea
passage,107,s,27,Nay
passage,107,hr,3338,Yea
passage,107,hr,2311,Yea
passage,107,hconres,83,Yea
passage,107,s,420,Yea
passage,107,hr,2590,Yea
passage,107,hjres,51,Yea
passage,107,sjres,25,Yea
passage,107,hr,333,Yea
passage,107,s,1438,Yea
passage,107,sjres,22,Yea
passage,107,s,1450,Yea
passage,107,hr,2500,Yea
passage,107,s,1172,Yea
passage,107,hr,2311,Yea
passage,107,hr,2217,Yea
passage,107,hr,2883,Yea
passage,107,sjres,4,Nay
passage,107,hr,1836,Yea
passage,107,sjres,6,Yea
passage,107,s,320,Yea
passage,107,hr,2620,Yea
passage,107,s,1510,Yea
passage,107,hr,2904,Yea
passage,107,hr,10,Yea
passage,107,s,1438,Yea
passage,107,hr,2944,Yea
passage,107,hr,3167,Yea
passage,107,hr,4,Yea
passage,107,hr,4775,Nay
passage,107,hr,4775,Yea
passage,107,hr,5011,Yea
passage,107,hr,5010,Yea
passage,107,s,1214,Yea
passage,107,hr,3090,Yea
passage,107,s,2600,Nay
passage,107,s,2690,Yea
passage,107,hr,3763,Yea
passage,107,hr,2646,Nay
passage,107,s,2578,Yea
passage,107,sres,272,Yea
passage,107,hr,3448,Yea
passage,107,hr,2646,Yea
passage,107,hr,2356,Nay
passage,107,s,565,Yea
passage,107,s,2673,Yea
passage,107,hjres,124,Yea
passage,107,hr,3295,Yea
passage,107,hr,3009,Yea
passage,107,hr,3210,Nay
passage,107,s,812,Yea
passage,107,hr,5010,Yea
passage,107,hjres,114,Yea
passage,107,hr,5005,Yea
passage,107,hr,3275,Yea
passage,107,s,2514,Yea
passage,107,hr,5121,Yea
passage,107,hr,3009,Yea
passage,107,sres,292,Yea
passage,108,sconres,31,Yea
passage,108,hjres,2,Yea
passage,108,s,3,Yea
passage,108,s,1053,Yea
passage,108,sjres,17,Nay
passage,108,s,151,Yea
passage,108,s,476,Yea
passage,108,hr,1307,Yea
passage,108,sres,95,Yea
passage,108,hr,2660,Yea
passage,108,hr,2622,Yea
passage,108,hjres,51,Yea
passage,108,s,1689,Yea
passage,108,hr,2657,Yea
passage,108,hr,2330,Yea
passage,108,hr,2559,Yea
passage,108,hr,1588,Yea
passage,108,s,1215,Yea
passage,108,hr,2559,Yea
passage,108,hr,3161,Yea
passage,108,s,151,Yea
passage,108,hjres,2,Yea
passage,108,s,1050,Yea
passage,108,hr,2658,Yea
passage,108,hr,2555,Yea
passage,108,s,113,Yea
passage,108,hr,2,Yea
passage,108,hr,2739,Yea
passage,108,sres,71,Yea
passage,108,sres,45,Yea
passage,108,s,121,Yea
passage,108,hr,6,Yea
passage,108,s,762,Yea
passage,108,hr,2738,Yea
passage,108,s,3,Yea
passage,108,hr,2691,Yea
passage,108,s,1,Yea
passage,108,s,504,Yea
passage,108,hr,2658,Yea
passage,108,s,877,Yea
passage,108,hr,1,Yea
passage,108,hr,2673,Yea
passage,108,hr,2989,Yea
passage,108,hr,1904,Yea
passage,108,hr,2115,Yea
passage,108,hr,1828,Yea
passage,108,s,196,Yea
passage,108,sconres,30,Yea
passage,108,hr,2754,Yea
passage,108,sconres,23,Yea
passage,108,sres,373,Yea
passage,108,sconres,95,Yea
passage,108,hr,1350,Yea
passage,108,hr,3108,Yea
passage,108,hr,2673,Yea
passage,108,hr,1308,Yea
passage,108,hr,3108,Yea
passage,108,hr,4755,Yea
passage,108,hr,4520,Yea
passage,108,s,2845,Yea
passage,108,hjres,97,Yea
passage,108,sres,319,Yea
passage,108,s,2677,Yea
passage,108,sres,356,Yea
passage,108,hr,4759,Yea
passage,108,sres,393,Yea
passage,108,hr,1997,Yea
passage,108,hr,4567,Yea
passage,108,s,2400,Yea
passage,108,s,15,Yea
passage,108,s,1805,Nay
passage,108,s,1637,Yea
passage,108,hr,4837,Yea
passage,108,hr,3104,Yea
passage,108,hr,4613,Yea
passage,108,sres,454,Yea
passage,108,sres,445,Yea
passage,108,hr,4818,Yea
passage,108,s,2986,Yea
passage,108,s,1072,Yea
passage,108,s,150,Yea
passage,108,hr,4613,Yea
passage,108,s,2329,Yea
passage,108,s,2845,Yea
passage,109,hr,4297,Yea
passage,109,sjres,12,Yea
passage,109,s,2766,Yea
passage,109,hr,5441,Yea
passage,109,s,3504,Yea
passage,109,hr,5684,Yea
passage,109,hr,5631,Yea
passage,109,s,3930,Yea
passage,109,s,2754,Yea
passage,109,s,403,Yea
passage,109,s,3711,Yea
passage,109,s,2611,Nay
passage,109,hr,4297,Yea
passage,109,sconres,83,Yea
passage,109,hr,4659,Yea
passage,109,hr,3199,Yea
passage,109,hr,4939,Yea
passage,109,hjres,47,Yea
passage,109,hr,4939,Yea
passage,109,hr,6061,Yea
passage,109,hr,5631,Yea
passage,109,hr,810,Nay
passage,109,hr,4,Yea
passage,109,hr,9,Yea
passage,109,hr,5682,Yea
passage,109,hr,6111,Yea
passage,109,hr,4954,Yea
passage,109,s,2271,Yea
passage,109,s,2349,Yea
passage,109,s,3569,Yea
passage,109,sres,193,Yea
passage,109,hr,2360,Yea
passage,109,hr,1268,Yea
passage,109,sres,38,Yea
passage,109,s,2020,Yea
passage,109,hr,2419,Yea
passage,109,hr,2862,Yea
passage,109,hr,2985,Yea
passage,109,hr,3,Yea
passage,109,hr,2528,Yea
passage,109,hr,3010,Yea
passage,109,s,397,Yea
passage,109,sres,233,Yea
passage,109,hr,2361,Yea
passage,109,s,256,Yea
passage,109,sconres,25,Yea
passage,109,hr,2361,Yea
passage,109,sconres,74,Nay
passage,109,s,250,Yea
passage,109,sconres,18,Yea
passage,109,sjres,4,Nay
passage,109,hr,6,Yea
passage,109,s,306,Yea
passage,109,s,1307,Yea
passage,109,hr,3057,Yea
passage,109,hr,2862,Yea
passage,109,s,5,Yea
passage,109,s,1783,Yea
passage,109,hr,3,Yea
passage,109,hr,2419,Yea
passage,109,hconres,95,Yea
passage,109,s,1042,Yea
passage,109,hr,2863,Yea
passage,109,hr,3045,Yea
passage,109,hr,3058,Yea
passage,109,sres,207,Yea
passage,109,hr,3673,Yea
passage,109,hr,2744,Yea
passage,109,sres,234,Yea
passage,109,sjres,20,Nay
passage,109,hr,6,Yea
passage,109,hr,2744,Nay
passage,109,hr,1268,Yea
passage,109,s,1932,Yea
passage,109,hr,2863,Yea
passage,109,hjres,52,Yea
passage,109,sres,95,Yea
passage,109,hr,3057,Yea
passage,110,sconres,70,Nay
passage,110,s,1200,Yea
passage,110,hr,6124,Yea
passage,110,hr,3221,Nay
passage,110,hr,6049,Yea
passage,110,hr,7081,Yea
passage,110,hr,2095,Yea
passage,110,hr,6304,Yea
passage,110,hr,3221,Yea
passage,110,hr,5140,Yea
passage,110,sres,501,Yea
passage,110,hr,4040,Yea
passage,110,hr,4137,Yea
veto-override,110,hr,6124,Yea
passage,110,s,2248,Yea
veto-override,110,hr,6331,Nay
passage,110,hr,4986,Yea
passage,110,s,1315,Yea
veto-override,110,hr,2419,Yea
passage,110,hr,5501,Yea
passage,110,hr,3221,Yea
passage,110,hr,3121,Yea
passage,110,hr,493,Yea
passage,110,s,3001,Yea
passage,110,hr,2638,Yea
passage,110,hr,1424,Yea
passage,110,hr,2082,Nay
passage,110,hr,2642,Nay
passage,110,sconres,70,Nay
passage,110,hconres,398,Nay
passage,110,hr,2642,Yea
passage,110,s,2739,Yea
passage,110,hr,2642,Yea
passage,110,hr,2419,Yea
passage,110,hr,2642,Nay
passage,110,hr,1195,Yea
passage,110,hr,4040,Yea
passage,110,s,5,Nay
passage,110,hr,1591,Nay
passage,110,s,30,Yea
passage,110,hr,2764,Yea
passage,110,hr,2206,Yea
passage,110,hr,1495,Yea
passage,110,sconres,21,Nay
veto-override,110,hr,1495,Yea
passage,110,hr,6,Yea
passage,110,s,1,Yea
passage,110,hr,1429,Yea
passage,110,s,294,Yea
passage,110,hr,3688,Yea
passage,110,hr,3996,Yea
passage,110,s,1642,Yea
passage,110,hr,2669,Yea
passage,110,hr,6,Yea
passage,110,hr,3043,Yea
passage,110,s,1082,Yea
passage,110,s,214,Yea
passage,110,sjres,9,Nay
passage,110,hr,976,Yea
passage,110,hjres,43,Yea
passage,110,s,1,Yea
passage,110,s,378,Yea
passage,110,hr,976,Yea
passage,110,hr,1124,Yea
passage,110,hr,3074,Yea
passage,110,s,1927,Yea
passage,110,hjres,52,Yea
passage,110,s,4,Nay
passage,110,hr,2,Yea
passage,110,hr,1495,Yea
passage,110,hconres,67,Nay
passage,110,s,761,Yea
passage,110,sres,19,Yea
passage,110,hr,2642,Yea
passage,110,hr,3093,Yea
passage,110,hr,1591,Nay
passage,110,s,2011,Nay
passage,110,sconres,21,Nay
passage,110,hr,2669,Yea
passage,110,hr,1585,Yea
passage,110,hr,2419,Yea
passage,110,s,2338,Yea
passage,110,hr,3963,Yea
passage,110,hr,1,Yea
passage,110,hjres,44,Yea
passage,110,hr,2638,Yea
passage,110,hr,1585,Yea
passage,110,sres,107,Yea
passage,110,hjres,20,Yea
passage,110,sconres,20,Yea
passage,111,hr,2892,Yea
passage,111,hr,3326,Yea
passage,111,sconres,13,Nay
passage,111,hr,3326,Yea
passage,111,sjres,5,Yea
passage,111,hr,3082,Yea
passage,111,hr,3183,Nay
passage,111,s,22,Nay
passage,111,hr,1,Nay
passage,111,hr,2847,Nay
passage,111,s,454,Yea
passage,111,hr,2997,Yea
passage,111,hr,2346,Yea
passage,111,hr,3288,Nay
passage,111,s,1390,Yea
passage,111,hr,2892,Yea
passage,111,s,1023,Nay
passage,111,hr,2918,Nay
passage,111,hr,2346,Yea
passage,111,hr,3590,Nay
passage,111,hr,2996,Nay
passage,111,s,160,Nay
passage,111,s,1963,Yea
passage,111,hr,627,Yea
passage,111,hr,4314,Nay
passage,111,hr,1,Nay
passage,111,hr,3288,Nay
passage,111,hr,2997,Nay
passage,111,hr,2647,Nay
passage,111,hr,1388,Yea
passage,111,s,386,Yea
passage,111,s,896,Yea
passage,111,hr,2,Nay
passage,111,hr,3357,Yea
passage,111,hr,2996,Nay
passage,111,hr,1256,Yea
passage,111,hr,3183,Yea
passage,111,hr,3435,Nay
passage,111,s,181,Nay
passage,111,sconres,13,Nay
passage,111,hr,3548,Yea
